cgpa,branch,apps,backlogs,python,java,sql,comm_score,placed
7.137155355801071,4,2,0,1,1,1,1.2256324760913344,1
5.566991636724544,2,3,0,1,0,0,9.490144876232746,1
7.168635313230081,1,2,0,1,1,0,7.679594046401601,1
7.286498989984489,1,2,0,1,1,0,7.944370215573479,1
7.7547209692030155,3,3,0,1,1,0,9.627023567354414,1
5.52791356452214,1,3,0,1,1,1,6.767338377477011,1
9.957009315248058,2,0,0,0,0,1,8.030086314400451,0
6.2206841040345315,1,3,0,1,0,0,6.394650077556848,1
5.992762017685465,2,1,1,1,0,1,8.976951798641966,0
7.634014594279683,2,1,1,1,1,0,5.747404132134631,0
7.686040896974443,3,3,0,0,0,0,3.732627397859874,0
7.199103689166222,4,1,0,1,0,0,1.9510904595478316,1
8.859460731626273,1,0,0,1,1,1,3.750857453110009,1
7.583272003643014,1,3,0,0,1,0,2.574568787368981,1
8.04847727572492,2,2,0,1,0,0,9.869713255880534,0
8.618731927038928,1,0,0,1,0,0,1.16184896031768,0
5.125125507819333,1,1,0,0,1,1,2.5738070438343135,0
7.853220912725224,4,0,0,1,1,0,8.3305204609316,1
9.420972356141846,1,1,0,0,0,1,1.4316851162229396,1
5.08694371462717,2,1,0,0,1,0,4.306424966466771,1
7.025910519004805,4,1,0,0,1,1,5.478310493130393,1
9.63113725102915,1,0,0,0,1,0,8.894578264934777,1
6.76577201141269,2,2,0,1,0,1,7.819204126872543,1
7.293644121001204,2,2,0,0,0,1,7.027394351156045,1
9.907706965221564,1,2,0,1,1,0,7.982487064736349,1
5.996619294752869,4,2,0,0,0,0,9.408535218171412,1
5.32627594562503,3,2,0,1,1,0,2.3241365856281555,0
9.297112954306522,2,1,0,1,1,0,8.161872994428675,1
9.342326706061844,1,2,1,1,0,0,9.133955823917935,0
7.3603891734000655,3,3,0,0,1,0,6.332453690277918,1
7.571035872386432,2,1,0,0,1,1,4.395974645562347,1
9.179031848089181,4,2,1,0,0,0,5.119291334540929,0
8.692797490578975,3,0,0,1,0,0,5.887972522150901,1
6.325745011085053,1,0,1,1,0,1,1.2041668677375332,0
5.084466775357592,3,3,0,1,1,0,1.3421447150467303,1
7.398500812667729,3,1,0,0,0,1,9.613737413729654,1
9.294561630478206,2,1,0,1,1,1,7.083239566569258,1
9.47917338345081,2,1,1,0,1,1,3.6749404114681448,0
9.78113098538077,1,1,0,1,0,1,7.276143603504234,1
9.397816188063906,4,2,0,0,0,0,7.461718690797417,1
7.900217776490492,2,1,0,0,0,0,8.81518227345173,1
7.223027996180504,3,1,0,0,0,0,6.247496243946554,0
8.874249232670495,3,0,0,0,0,1,2.867030804801015,0
8.699108171827982,1,2,0,0,1,0,6.29347309351391,1
7.690717150407272,2,2,1,1,0,1,7.564748760817383,0
5.436636862792346,4,2,1,0,0,1,5.447008856477413,0
9.630406733934594,2,3,0,1,0,1,2.583699457287224,1
7.27801268750831,1,2,0,1,0,1,5.252670646905805,1
6.816668909581321,4,0,1,0,0,1,4.207749796288245,0
8.147836975843859,2,0,0,0,0,1,1.6659437654990077,0
8.369189805834885,3,3,0,0,0,0,7.718509733413421,1
6.053439585151507,1,0,0,0,1,0,5.603883084762009,0
9.184694224049782,4,0,0,1,0,1,3.6242355251179768,0
6.449685468311889,4,2,0,1,0,1,5.367465697136803,1
5.933419629571583,2,2,0,0,0,1,7.280556431805279,1
7.031999264272487,4,0,0,1,1,0,5.321661774267564,1
8.652800404487326,3,2,0,0,0,0,4.247125651773114,0
9.827290892199017,4,0,0,0,0,1,8.400769174676611,1
9.046406321857166,1,1,1,0,0,0,5.656655741636405,0
9.70174188835096,3,1,0,0,1,1,3.1556586141785417,1
5.703029020382634,3,0,1,1,1,1,6.74085765802712,0
5.355883994318384,2,2,0,0,0,0,5.892055883678653,1
7.7885238095333555,3,1,0,1,0,1,4.031245698068371,0
6.451487415220171,4,1,0,1,1,0,2.333715811495961,1
9.140274864846365,4,1,0,0,0,0,2.541449084233606,1
8.35993935701163,2,3,0,0,0,1,8.915040089449732,1
9.853640819928973,4,0,1,0,0,0,8.30599983111816,0
6.2739617786565205,4,1,0,0,1,1,2.0094094584834137,0
7.428920571776162,3,2,0,1,0,1,4.702685800071107,1
7.506202387126766,2,0,0,1,1,0,8.19691677380808,1
6.195883974286881,2,0,0,1,0,0,6.2947418847782,0
7.950466997440039,4,1,0,1,0,0,4.644840588191081,1
7.216429930396197,4,1,1,1,0,0,5.389524225405504,0
7.233607779949368,1,0,0,1,0,0,6.368123166432152,0
6.813683239862418,2,2,1,1,0,1,4.796972295656351,0
5.084646762127675,3,3,0,0,1,1,5.515760875977726,1
7.610476184573945,4,0,0,0,0,0,8.12055647473624,1
6.676239178501655,1,0,0,1,1,1,3.3455181968734933,1
5.006599344921648,1,0,0,1,1,1,9.158725157743298,1
6.5397185383096605,3,2,0,0,0,0,3.8838938078975023,1
6.393141665448785,4,3,0,1,0,1,9.147089063397123,1
6.967240766118179,3,3,0,1,0,1,2.7405581358427025,1
5.6592599482169845,4,0,0,0,1,1,5.252344183862061,1
7.538419123175422,1,1,0,0,0,1,1.521815647195913,0
8.462201762590649,4,1,0,0,1,1,8.145569018645531,1
8.150927845272863,1,2,0,0,0,0,1.3900129861283357,1
9.018774737845952,2,1,0,1,0,1,5.260341442640161,1
7.260041439935406,1,2,0,1,0,1,4.879467704803012,1
7.595458651698641,3,1,0,0,0,1,5.949229307246855,1
9.052009704294917,1,0,0,1,1,1,6.459410112215315,1
7.138505854096193,4,2,0,0,1,0,9.891956413242335,1
8.507996749497984,3,1,0,1,0,0,6.723915886542789,1
7.1730118435899595,3,0,0,1,1,0,2.3283059433982385,0
7.088680972557813,2,2,0,0,1,1,7.248230877398853,1
8.801028122645802,2,2,0,0,0,0,5.148985687367949,0
5.8741845773310555,2,1,0,1,1,0,2.0678558885265246,1
6.692929859707868,3,1,0,1,0,0,7.390116196444987,0
6.120861383734509,3,0,0,1,1,1,8.435677920132054,1
6.7955497148379855,4,3,0,1,0,0,2.8076883307577587,1
6.15187411183012,3,2,0,1,1,0,1.617041484171832,0
7.897028155433273,2,0,0,0,1,0,5.635674220254013,1
8.990854013089226,1,0,0,1,0,0,6.684125056436323,1
8.93306530608951,4,1,0,1,0,0,7.716990671602673,0
6.822504822743962,4,1,0,1,1,0,3.2781153822554607,1
9.943802029471309,1,3,0,1,1,1,6.0834340581318065,1
7.969271823529004,4,1,1,0,0,0,7.257819534047247,0
6.997001508891474,2,1,0,1,0,1,9.900149104385033,0
9.177696396207129,2,2,0,1,0,0,2.1997428545997666,1
8.649370063213205,4,0,0,1,1,0,1.4803426347545807,0
8.746376684120522,4,2,1,1,0,1,6.595177659742553,1
5.980696748669358,4,0,0,1,0,0,3.2131377975136273,0
7.3416215368427755,3,2,0,0,0,1,3.0437593233881604,1
9.309140654123013,3,0,0,0,0,1,4.000799220103168,1
7.520190038143786,3,2,0,0,0,0,8.720553426126397,0
8.417263717105252,1,1,0,1,0,1,1.3674736655221662,1
7.939668665171323,1,1,0,0,0,1,8.833725067482483,1
9.21178393859191,2,0,0,0,0,1,1.7077904244861848,1
6.422804198808013,4,0,1,1,1,1,7.957124901258261,0
7.8773763894318245,4,0,0,0,1,0,8.082959303120255,0
5.61617334004902,4,1,0,1,1,1,8.127944404051666,1
8.45105388349734,2,3,0,1,1,1,2.748039140188642,1
8.65983919176356,3,0,0,0,1,0,1.8824199377398254,1
5.214186605944992,1,0,0,1,1,1,9.1640491461461,1
8.378954818139926,1,1,0,1,0,0,5.615647297565241,0
7.073450770828932,2,2,0,1,1,0,9.193488104010987,1
5.620484380548412,4,0,0,1,0,1,5.240996445937053,1
7.099537738492338,4,0,0,1,0,0,2.7827784034015823,1
5.971164648477909,1,0,0,1,1,0,4.090107708717347,1
7.077797660616582,3,1,0,1,1,0,2.9191509740238932,0
6.9216951397926385,1,2,0,1,1,0,3.2311912831133833,1
8.691958184680288,3,1,0,0,1,1,4.484306956239638,1
8.871077790831794,3,3,0,0,0,1,4.533945312730959,1
8.035143271922733,3,3,0,1,0,1,3.400715511499601,1
5.113434210912238,3,1,1,1,0,0,9.308639503351023,0
9.65511139535497,4,2,0,0,1,1,7.80093030587886,1
8.431166400482239,1,1,0,1,0,0,1.0012281234264186,1
5.1709772496059445,1,0,0,1,0,1,2.67102684447965,0
9.09416449607059,3,0,0,1,0,1,7.014246797995374,1
6.001330773589981,2,1,0,1,0,1,2.9594626278821767,1
7.896105947855534,4,2,0,0,1,1,3.404424177011683,1
7.3331718497509355,2,0,0,0,1,0,6.915956852790436,0
7.099193911775384,3,2,0,1,0,1,7.3922936296838655,1
9.448568600621988,3,3,0,1,0,0,5.8246172713096716,1
7.1868064578130735,2,3,1,1,1,1,1.9978580636159013,1
5.376720587865754,1,2,0,1,0,1,8.098217775201377,1
9.733193636074763,1,3,0,0,0,0,5.240840268875347,1
9.602676156198138,2,0,0,0,0,0,9.658975294726465,1
8.422163447907995,3,0,1,1,0,0,5.2710383601845265,1
7.339462640660125,4,3,0,0,1,1,4.28060562625714,1
5.4642973647176065,3,0,0,1,0,1,7.094068489947679,1
8.953740592887382,1,0,0,1,1,0,6.706599854176104,1
5.377389572120145,1,0,0,1,1,0,5.25410450630008,1
5.3430049244757285,3,3,0,0,1,1,6.455558215919475,1
7.686919212196841,1,3,0,1,0,0,2.585914381277057,1
5.800641200923201,2,1,0,1,1,1,2.2663844537699136,0
5.038651336701745,2,3,0,0,0,0,6.695660656115972,1
7.115567154978931,1,3,0,1,1,0,5.2466298838207654,1
5.68608615805033,3,1,0,1,1,0,7.076308910129617,1
5.802577076403456,2,1,1,1,1,0,3.5362788182031037,0
5.384553193676673,1,0,0,1,1,0,6.690178350045638,0
6.025468768618049,1,2,0,1,0,1,5.182947956342007,1
8.577420898871946,4,1,0,0,1,1,5.457707946985083,1
9.044636536088957,3,2,0,1,0,0,7.3191404031611516,1
7.262668220146503,1,3,0,1,0,1,7.315063454399466,1
7.532769079407089,2,0,0,0,1,1,7.100130680590373,1
5.163275172971013,1,0,0,1,0,0,2.5737502742730345,0
5.346581306856584,3,1,0,0,1,0,2.3092604550241993,1
6.287838628247584,1,2,0,1,0,0,4.8721479908388385,1
7.719492103565738,2,2,0,0,0,1,8.593781477570628,1
8.697755743674964,2,2,0,0,0,0,8.881982202336589,1
8.025015306690165,1,2,0,1,1,0,3.245071544659214,1
6.960639274933941,4,2,0,1,1,0,1.6468876229503313,0
5.591620365015691,3,0,0,0,1,1,2.7264040172299606,0
8.903866174435947,2,2,0,1,0,1,6.663151329337728,1
6.8189302579952855,3,2,0,1,0,0,2.4422315145840923,0
8.680270072413947,3,2,0,1,0,0,6.8653517402505795,1
7.564894209571709,2,1,0,0,0,1,6.089976897516932,1
8.693310267809126,1,3,0,0,1,1,6.580005136116239,1
9.53644780726286,3,0,0,0,0,1,6.062949430398066,1
9.60514758026901,1,3,1,1,0,1,2.9480388394508443,1
7.675533900003018,4,1,0,1,0,1,2.403139593149651,1
7.557541823828194,4,3,0,1,1,1,7.211790470773185,1
6.3283923275141865,3,1,0,1,1,1,5.750137228549675,1
9.678999157646457,2,1,0,1,1,1,5.867843600624963,1
7.289595835998105,3,3,0,0,1,0,9.417395131952734,1
5.637956196436885,1,1,0,1,1,0,6.734695663546074,1
7.163524573132749,1,1,0,0,0,1,1.7530004089224378,0
5.63526625119002,3,0,0,1,0,1,3.690095855298135,0
7.5126584212853755,3,3,0,0,1,0,6.268467810655789,1
7.806377574281061,3,2,0,0,0,0,1.8955202009643406,0
6.688778807467926,4,1,0,1,0,0,6.330618200642755,0
5.358253071157423,2,0,0,1,1,0,2.8184935600981182,1
9.717517678166196,1,1,1,1,0,1,6.3024796135090675,1
8.866765567417147,4,3,0,1,0,1,3.480237610880812,1
9.194405402525605,4,2,1,0,1,1,4.279963857362235,0
6.834341971431147,3,1,0,1,1,1,4.717498420781661,0
8.804155150097252,1,0,1,0,0,0,3.226029392919194,0
7.426864475845971,1,3,0,1,0,0,5.012292254821729,1
6.00541744203023,1,3,0,1,0,0,6.862408238013856,1
5.622116884536067,1,2,1,0,0,1,6.320893088411695,0
6.725254346610284,3,2,0,1,0,0,4.233641085027434,1
5.687760557375698,4,2,0,0,0,0,6.680164124243381,1
9.991344881020343,4,3,0,0,0,1,4.97082207394433,1
5.24594495116011,4,2,0,1,0,1,3.0850859381112397,1
7.205717996845383,4,2,0,1,0,0,6.041871040062182,0
7.2604676119519205,1,3,0,0,1,1,8.638185989127557,1
6.503159642908377,1,1,0,1,0,1,7.26455451027045,1
7.856757828534727,2,0,0,0,1,0,3.2027059872589434,0
5.749885120757724,3,0,0,1,0,1,2.430599138362734,0
8.919561902936168,1,0,1,0,1,0,2.678179471466004,0
6.662238591238191,1,1,1,0,1,1,1.8943353473736244,0
7.956712948993209,3,3,0,0,1,0,6.632830405654504,1
8.578196180334796,3,3,0,1,0,0,5.146918946977128,1
9.445210588450806,1,0,0,0,0,0,6.719426306930207,1
9.178937182261,4,1,0,1,1,0,8.636651331546009,1
8.041545140517798,2,2,1,1,0,1,8.63793586441521,1
6.941965901919435,2,2,0,1,0,1,9.108478206952768,1
7.5160233503748195,3,2,0,1,0,1,2.7198581251938396,1
8.843673966894013,4,0,1,0,0,1,6.146315922435159,1
9.387727712797364,3,0,0,1,1,0,9.392520054339426,1
5.51890964088336,2,3,0,1,1,0,3.457487245247606,1
6.924281312465268,2,0,0,1,0,0,5.440932944909055,0
8.880582992067502,4,0,0,0,0,0,5.887754390820032,0
7.158258812969805,2,2,0,0,1,1,4.550739362157936,1
6.661138820331419,2,1,0,1,1,0,2.741354960277156,1
7.0566134841163475,4,3,0,1,0,1,2.1117575088707685,1
8.014223733931754,2,1,0,0,1,1,8.744817579437235,1
9.999025720669007,3,0,0,0,0,0,8.858092866624428,0
7.464962145522659,3,2,0,0,1,1,8.230411227160257,1
6.042472374771303,3,3,0,1,1,1,4.32167782801302,1
5.814232876395474,3,2,0,0,1,1,3.9331691626226775,1
5.211748737382072,1,1,0,1,0,0,4.213645579698357,0
7.794086174591607,2,2,0,0,1,0,7.759235244548461,1
7.722860457444171,2,0,0,0,0,1,5.9147934142082725,1
6.026169633901546,3,2,0,1,0,0,1.5225862246599917,0
8.476647032262836,2,1,0,1,1,1,4.900701361545621,1
8.705535208148405,1,1,1,1,0,0,7.636206597934354,0
6.295491026910556,1,0,0,1,0,1,2.557881165441727,0
6.720498820148682,1,0,0,1,0,0,7.531527489604136,0
9.952358361736284,4,3,0,0,0,0,6.178964119654191,1
6.8713223392536715,3,1,0,0,0,1,8.94663883465824,1
8.804008358780509,2,0,0,1,1,0,9.765944768719608,1
7.2636271331497,1,3,0,1,0,0,1.586627947357539,1
8.96672413930488,1,3,0,0,0,0,5.853394988069054,1
8.845116193913238,2,3,0,1,0,0,3.515340250469181,1
8.338780125992677,2,3,1,1,0,1,3.554715954831195,0
9.273891731477896,4,1,0,1,1,0,6.127988196570216,1
9.696092474388426,1,1,0,1,1,0,7.8823792826054095,1
7.8999166022604195,1,0,0,0,0,1,7.996291269083116,0
6.187344536113729,4,2,0,1,1,0,7.0671465806750025,1
6.993144808220375,4,1,0,1,0,0,1.3505691527761186,1
8.791528567566466,2,1,1,1,0,0,4.114122620352448,0
8.254417425619348,3,3,1,0,1,1,5.072073554875956,1
5.888991692826243,2,1,0,1,0,1,8.837924135357952,0
5.256197705732124,4,0,0,0,0,0,4.342017664633619,0
8.414807967710324,3,2,0,0,0,0,2.433226483962362,1
6.255395120146726,4,0,0,1,1,1,3.0190582585751167,1
7.498351218645267,1,1,0,1,1,1,9.0588301428152,1
8.733733862562971,4,3,0,0,0,0,9.590397470564213,1
7.8133339032816655,3,0,0,1,1,1,8.527705346524634,1
5.416512915558982,3,2,0,1,0,1,2.8045009650756545,1
5.927901183917777,1,3,0,1,0,0,2.5273943585749032,0
6.096640920154596,1,3,1,0,1,1,6.094482873457699,1
6.289321268224224,3,0,0,0,0,0,1.6017192866415249,1
7.827016959752521,2,0,0,0,1,1,3.352168046050254,0
7.519828899126967,4,3,0,0,1,1,9.178983181354901,1
6.015800191821045,2,2,1,1,1,0,2.95928147891338,0
5.337774217278436,1,1,0,0,1,0,5.044671977368808,0
5.857161022373591,4,1,0,1,1,0,5.6808250203644235,0
9.921906563093017,4,0,0,0,0,0,4.925991941376802,1
7.342734748957361,1,0,0,1,0,1,5.20408421761063,0
9.336727523510563,2,0,0,1,0,0,9.57794731867129,1
9.243762333344216,2,0,1,0,1,1,9.659344625508052,0
7.557597787314369,1,2,0,1,0,0,1.8801058332376772,0
8.533438542302719,2,1,0,0,0,0,2.125007853018128,0
5.963760052063561,3,3,0,0,0,0,3.404390768439012,0
8.44198352463454,1,1,0,0,0,0,4.564338958225789,0
6.361922896316448,3,0,0,0,1,0,2.4020267723619995,0
9.160310483770754,3,3,0,1,0,1,7.139933312626425,1
5.41862066554455,3,2,1,0,1,1,1.226984829446331,0
8.865693364426388,4,2,0,1,0,1,9.306861431860206,1
5.499684532843098,3,0,1,1,0,0,7.280045956857112,0
9.405946184471546,2,0,0,1,0,1,8.041502342916715,1
6.5210225906750185,1,1,0,0,0,0,6.332033306202086,0
8.271966824152873,2,0,0,1,1,1,9.979130325523853,1
7.437511393101399,3,0,0,1,1,0,5.052746215770733,0
6.831515726311695,3,3,0,0,1,1,4.140746808659043,1
8.227209165917483,3,3,0,1,0,1,9.2524399645092,1
9.737614902756189,3,1,1,1,0,1,4.174052229705452,1
5.206348736873109,1,1,0,1,0,1,1.9971579777222037,0
9.594264279415523,1,2,1,1,0,0,6.835904064702874,1
8.045408275105068,4,3,0,1,0,1,3.2047328035859954,1
9.036571503845263,1,3,0,1,0,1,6.147122810743967,1
6.919374767171388,3,1,0,1,0,1,4.248330800781524,1
7.359214874188069,4,0,0,1,0,0,2.811992270296633,0
9.34425375900582,3,2,0,0,0,1,2.376944285843085,1
7.074239849049116,4,0,0,1,1,0,1.2442445499581216,1
7.6732978337454245,1,3,0,1,0,0,1.439570640896302,1
5.100974615421665,1,1,0,0,0,1,8.137343051559228,1
5.792990029190212,1,2,0,1,0,1,2.3627985310282087,1
8.208432539874,4,2,0,0,0,1,6.471769541821159,1
8.584884505319385,2,3,0,1,1,0,4.865899797763639,1
7.913004683922497,3,2,0,0,0,0,3.113692308556602,0
5.716550181378054,1,1,0,1,1,1,8.629080764933146,1
7.227027142889174,1,3,0,0,0,1,7.3092372888448285,1
6.775473831815949,3,1,1,1,0,1,2.5021958785656793,0
7.478306720175442,2,1,1,1,0,0,8.544681214918949,0
9.351645172770471,3,3,0,1,0,0,2.9351477478433945,1
8.87930719329326,1,2,1,0,0,1,8.931875791672425,1
5.419947506945794,1,3,0,0,1,0,2.5080712303458,0
9.451545988872821,2,1,0,0,0,1,9.522357889679972,1
7.3588357557491175,4,1,0,0,0,0,1.2504703215167123,0
8.719310724429992,2,0,0,0,1,1,7.396139832767701,1
5.700196156321761,3,1,0,0,0,1,4.64418352004386,1
8.35359762853524,1,1,0,1,1,1,4.289181735427148,1
6.18163008804729,2,1,0,1,0,1,3.004665754712681,0
7.191904485704658,1,3,0,0,0,0,4.811364065472054,1
5.084314350410522,4,1,0,1,1,1,1.0216333299361486,0
5.75805318965238,2,3,0,1,0,0,4.960720275398098,0
5.460402465618099,2,3,0,1,0,1,4.7633603899544195,1
6.198720864691293,1,0,0,1,0,1,5.629630332294612,1
5.500090450121611,4,1,0,1,1,1,7.038778880133651,1
8.45955013309781,1,1,0,1,1,0,9.11140930417377,1
5.145199511046097,3,1,0,0,1,0,8.757487376545036,1
8.08870250312499,3,1,1,1,0,1,9.990385458872774,1
5.7035391541278715,4,2,0,1,1,1,2.543533578703859,1
9.725807285889484,3,1,0,1,0,0,9.912132170263313,0
9.665470365549272,1,0,0,1,0,0,8.830120047252331,1
6.127515512604813,2,3,0,1,0,1,1.0476289844857056,1
8.072106491115147,3,2,0,0,1,1,9.863041906510606,1
5.140026597362292,4,1,0,1,0,0,7.417583409570474,0
9.65894271525587,4,0,0,0,1,1,2.6137845317869655,1
7.614936540958548,1,1,0,1,1,1,7.7643444873720835,1
5.216115757088895,3,2,0,1,1,1,8.816925560075891,1
6.712499965040687,3,2,0,1,0,1,7.5444816480689685,1
5.384247309306171,3,0,0,1,0,0,3.9863381339723225,0
6.964722196866799,4,3,0,1,0,1,4.534608474490039,0
8.349631710806616,4,0,0,1,0,0,5.705455468710174,1
7.349449540207198,4,2,1,1,0,1,1.436012721928734,0
6.918610873597272,2,1,0,0,0,1,3.95261728666713,0
5.595785227702324,1,2,0,1,1,0,2.4100103847463163,0
6.224695228468281,2,1,0,0,1,1,4.975415957089706,1
5.5007164386917555,4,0,1,1,1,0,5.014608373789527,0
9.037493658283303,3,2,0,1,1,0,9.714333277994477,1
5.676199139923613,3,1,0,1,0,1,2.0932613046466466,0
7.976866832744467,2,3,1,1,0,0,7.924754824859533,1
6.713702067944229,4,3,0,1,0,0,4.447491708649447,1
6.129891923275918,4,3,0,1,0,0,2.032996449678803,1
8.197342197460518,4,1,0,0,1,1,6.502271572856572,1
7.285011546884704,3,2,1,0,0,0,5.522370405405976,0
7.000727336422796,3,2,0,1,0,1,5.06089317113097,1
7.964260024461108,4,1,1,1,0,1,7.337151460446664,1
7.4563381424500035,2,1,0,1,1,0,4.273086405440642,1
6.517421042757804,1,0,0,0,0,0,2.2342094298676147,0
7.795306438826258,3,1,0,1,1,0,1.0788358594484273,1
8.347492882753473,3,2,0,0,1,0,1.6675405862627959,1
5.133465792934271,1,2,0,0,1,1,8.97201328478783,0
7.329358644538377,4,1,0,0,1,1,4.87257020360876,1
5.288416422917718,2,1,1,0,0,0,9.598944762332467,0
5.932027070340555,2,1,0,1,1,1,8.901802877372283,1
7.802543670389865,4,0,0,0,1,1,4.644269308332822,0
9.330944576327903,3,2,0,1,0,1,3.3920610970683187,1
9.414028395942424,4,2,0,1,0,0,9.548410398498456,1
5.349720050693156,3,3,0,0,0,0,4.128930343700063,0
7.095525431433533,2,1,0,1,0,0,5.53814033475014,1
7.915032415022756,3,0,0,1,0,0,7.508398326216726,1
5.735349522751717,2,3,0,1,0,1,2.3654057686280874,1
8.827161083723858,2,0,0,1,0,0,6.4770672912076,1
8.721176292186193,2,1,0,1,0,1,9.479629170302942,1
9.516705068533973,3,2,1,1,0,1,5.656253268398841,0
5.042430060417215,4,0,0,1,0,1,4.450912808089395,0
6.083421219945013,2,1,0,0,0,0,5.535668860739968,0
9.135933571226609,4,3,0,0,0,1,7.716306891693422,1
8.352900254134678,1,2,0,1,1,1,7.068301376230782,1
9.471949268492454,1,2,0,1,0,0,5.090758783852415,1
5.285898272651332,2,1,0,1,0,0,4.564347661017328,0
7.984819828582214,1,2,0,0,1,0,7.271669723326838,1
7.845232874468371,2,0,0,1,0,1,7.0749757882818685,1
5.178372081802662,3,2,0,0,0,0,9.591661582689907,1
7.567610384562418,3,0,0,0,0,0,6.5149774954583055,1
8.04760155654962,3,3,0,1,1,1,5.242974491094642,1
5.956465871010536,4,0,0,0,0,1,6.834161343293704,1
6.3666479156233144,2,1,0,1,1,0,3.3016439782283964,1
8.201736731488685,2,1,0,1,0,0,6.647952650886402,1
7.3415047379997915,4,2,0,1,1,0,1.519550209363688,1
9.290068287841635,4,0,0,0,0,0,3.7971357541955633,1
6.7119088300459415,1,3,0,1,0,1,4.515328991731572,1
6.333298291941006,1,0,0,1,0,1,3.1702912593476027,1
9.924329701724215,3,0,1,1,0,0,9.022668543345405,0
9.555678850650416,4,0,0,1,0,0,7.656599541283777,1
5.144963724994899,4,0,0,1,0,0,3.1244294198117455,0
8.85364307653283,4,2,0,0,0,1,4.464209594323677,1
5.551673869126015,2,0,0,0,1,0,5.785835183213599,0
5.137425974146855,1,3,0,1,0,0,7.452012191855765,1
6.368477579831744,4,1,0,1,0,1,6.152436279914889,1
6.3467293953055215,3,1,0,1,0,0,2.878923722335383,0
9.096593811734824,2,0,0,1,0,1,5.85132496073839,1
8.553336229714176,4,2,1,1,1,1,3.6455077204347615,0
9.908047136660072,1,1,0,1,0,0,5.050026663892706,0
8.557564501559092,4,2,0,0,0,1,5.558302143340832,1
7.091277766280239,1,1,0,1,0,0,6.764335589539324,1
8.494638304726084,1,0,0,1,0,0,6.291677697755857,1
9.99729533593201,1,1,0,1,0,0,3.01314863796666,1
8.55070941281264,3,3,0,1,0,1,6.372976110592552,1
8.808406779901592,3,0,0,1,0,0,8.523360454603708,1
9.691825075951296,1,0,0,0,1,1,9.74749230003643,1
5.568256306558417,2,3,0,0,0,0,6.670994915749981,1
8.523921467238633,4,0,0,1,0,0,1.6494215747981928,1
9.254029789837244,2,1,0,0,0,0,8.962847594924275,1
9.771893001104466,2,3,0,0,1,1,4.14994196277012,1
6.0548464485584965,4,2,0,0,0,0,9.58983196460215,0
7.519645038621221,3,3,0,1,0,1,8.245359763118941,1
8.40277423822241,2,1,0,1,0,1,1.3060135736985363,1
6.237338647506688,2,2,1,1,1,1,4.639759779630611,1
8.00236431625137,4,0,0,1,0,0,8.38701576907189,0
6.287893912489997,2,2,0,0,0,0,7.2327620683511205,1
6.667285102658236,2,3,0,1,1,0,3.4130170541792126,1
7.2075934825543255,3,0,0,1,0,1,7.19914053562913,1
7.645950493732835,2,3,1,1,1,0,2.7017628071720345,1
7.246829358125753,1,3,0,1,1,1,9.099959987519334,1
7.465977598939646,3,3,0,1,0,0,5.104863085156234,1
6.492943781441463,4,3,0,0,0,0,4.5807151629581035,1
5.794825470113153,4,1,0,1,0,0,3.443929605278644,0
5.236749886634197,4,2,0,0,0,1,4.15364747889152,0
5.979893612458339,2,3,0,0,1,1,6.565083289670097,1
7.909718207528915,4,2,0,1,0,0,3.601684017464422,1
8.930577239015662,1,2,0,1,0,0,8.850950256688627,1
5.846237987214472,3,1,0,0,0,1,7.031281153741381,1
5.542776788863242,1,3,1,1,1,1,3.6450123260173357,0
8.74645180274625,4,3,1,0,0,1,9.342301342913782,0
6.525791652686449,2,2,0,0,1,0,5.935288122232276,1
9.757497196136763,2,3,1,1,1,0,2.6187133293650664,0
8.571589853051865,4,0,1,0,0,1,7.9204123175998555,0
6.633780236215154,4,1,1,1,0,1,5.403723916309055,0
6.447713738968525,4,0,0,0,0,0,2.9561577537198227,1
7.618491931356545,2,0,0,0,0,1,3.52714930647348,1
5.395723341391047,1,1,0,0,0,0,6.3724756402686005,0
5.588382563226495,3,3,0,1,0,0,6.977796441514512,0
5.879289406580963,4,3,0,1,0,1,7.379692630166347,1
8.8736179665228,1,0,0,1,0,0,9.0188305625755,1
7.5692867963456125,1,3,0,0,0,0,9.936819908145818,1
5.052835613872214,1,3,0,1,1,0,5.701734275352202,1
8.367582637360545,4,3,0,1,1,1,6.401700048352325,1
7.1184508933024855,2,2,0,0,1,0,7.673148641580834,1
7.5542618248189894,1,0,0,0,0,0,1.5019235167440887,0
6.070581217064678,1,2,1,0,0,0,7.4326123119253245,0
7.758911141970518,1,3,0,0,0,1,5.481094495704647,1
9.895766198757443,3,1,1,1,0,0,7.512537878858692,0
5.367223455028808,1,3,0,0,1,1,9.113303652259257,1
6.419586998322153,1,0,1,1,0,0,6.581411300384607,0
6.214987964304148,2,0,1,1,1,0,1.6180878109395866,0
6.242746553755898,1,2,0,0,0,1,8.543094650287117,0
6.893531787826887,1,0,0,0,1,1,4.355388187171391,0
9.090548923720839,4,3,0,1,0,1,6.038472432550509,1
9.564293449821937,2,2,0,1,0,0,2.996349782217197,1
6.011075437294867,1,3,0,1,0,0,8.015422950601469,1
7.714749689740564,1,3,0,1,0,0,5.142624298036703,1
8.184494860827401,3,0,0,1,0,0,7.6957523711355,1
7.609137371819225,3,1,0,1,1,0,9.24991948540447,1
7.170381970984598,1,2,0,1,0,1,2.6006527861645465,1
